Timestamp,WiFi Attenuation,Noise
09:37:08,5,-075
09:37:09,5,-076
09:37:10,5,-076
09:37:11,5,-078
09:37:12,5,-078
09:37:13,5,-077
09:37:15,5,-076
09:37:16,4,-075
09:37:17,4,-077
09:37:18,4,-080
09:37:19,4,-080
09:37:20,4,-079
09:37:21,4,-077
09:37:22,4,-077
09:37:23,4,-079
09:37:24,4,-080
09:37:25,4,-079
09:37:26,4,-078
09:37:27,3,-076
09:37:28,3,-076
09:37:29,3,-078
09:37:31,3,-083
09:37:32,3,-086
09:37:33,3,-088
09:37:34,3,-087
09:37:35,3,-087
09:37:36,3,-089
09:37:37,3,-089
09:37:38,3,-090
09:37:39,2,-090
09:37:40,2,-089
09:37:41,2,-087
09:37:42,2,-086
09:37:43,2,-087
09:37:44,2,-088
09:37:45,2,-089
09:37:46,2,-090
09:37:47,2,-090
09:37:48,2,-089
09:37:49,2,-089
09:37:51,1,-089
09:37:52,1,-088
09:37:53,1,-089
09:37:54,1,-089
09:37:55,1,-088
09:37:56,1,-088
09:37:57,1,-087
09:37:58,1,-088
09:37:59,1,-089
09:38:00,1,-089
09:38:01,1,-088
09:38:02,0,-088
09:38:03,0,-089
09:38:04,0,-089
09:38:05,0,-089
09:38:06,0,-088
09:38:08,0,-088
09:38:09,0,-087
09:38:10,0,-088
09:38:11,0,-089
09:38:12,0,-089
09:38:13,0,-090
09:38:14,1,-088
09:38:15,1,-088
09:38:16,1,-088
09:38:17,1,-089
09:38:18,1,-089
09:38:19,1,-088
09:38:20,1,-089
09:38:21,1,-088
09:38:22,1,-088
09:38:23,1,-088
09:38:24,1,-087
09:38:25,2,-088
09:38:26,2,-087
09:38:28,2,-085
09:38:29,2,-085
09:38:30,2,-086
09:38:31,2,-088
09:38:32,2,-088
09:38:33,2,-088
09:38:34,2,-087
09:38:35,2,-086
09:38:36,2,-087
09:38:37,3,-087
09:38:38,3,-087
09:38:39,3,-088
09:38:40,3,-088
09:38:41,3,-089
09:38:42,3,-089
09:38:43,3,-087
09:38:44,3,-085
09:38:45,3,-082
09:38:47,3,-080
09:38:48,3,-078
09:38:49,4,-076
09:38:50,4,-075
09:38:51,4,-073
09:38:52,4,-078
09:38:53,4,-079
09:38:54,4,-078
09:38:55,4,-076
09:38:56,4,-076
09:38:57,4,-077
09:38:58,4,-078
09:38:59,4,-078
09:39:00,5,-077
09:39:01,5,-075
09:39:02,5,-074
09:39:03,5,-075
09:39:04,5,-076
09:39:05,5,-077
09:39:07,5,-077
09:39:08,5,-076
09:39:09,5,-075
09:39:10,5,-075
09:39:11,5,-076
09:39:12,6,-078
09:39:13,6,-080
09:39:14,6,-081
09:39:15,6,-080
09:39:16,6,-078
09:39:17,6,-077
09:39:18,6,-075
09:39:19,6,-074
09:39:20,6,-073
09:39:21,6,-074
09:39:22,6,-074
09:39:23,7,-076
09:39:25,7,-077
09:39:26,7,-076
09:39:27,7,-075
09:39:28,7,-074
09:39:29,7,-074
09:39:30,7,-079
09:39:31,7,-080
09:39:32,7,-080
09:39:33,7,-079
09:39:34,7,-078
09:39:35,8,-077
09:39:36,8,-076
09:39:37,8,-075
09:39:38,8,-075
09:39:39,8,-076
09:39:40,8,-076
09:39:41,8,-077
09:39:42,8,-077
09:39:43,8,-078
09:39:45,8,-077
09:39:46,8,-075
09:39:47,9,-074
09:39:48,9,-075
09:39:49,9,-077
09:39:50,9,-080
09:39:51,9,-081
09:39:52,9,-079
09:39:53,9,-079
09:39:54,9,-078
09:39:55,9,-077
09:39:56,9,-076
09:39:57,9,-075
09:39:58,10,-074
09:39:59,10,-074
09:40:00,10,-073
09:40:02,10,-073
09:40:03,10,-072
09:40:04,10,-073
09:40:05,10,-075
09:40:06,10,-079
09:40:07,10,-077
09:40:08,10,-076
09:40:09,10,-076
09:40:10,11,-076
09:40:11,11,-076
09:40:12,11,-076
09:40:13,11,-075
09:40:14,11,-074
09:40:15,11,-072
09:40:16,11,-072
09:40:17,11,-073
09:40:18,11,-075
09:40:19,11,-077
09:40:21,11,-079
09:40:22,12,-078
09:40:23,12,-076
09:40:24,12,-075
09:40:25,12,-076
09:40:26,12,-076
09:40:27,12,-076
09:40:28,12,-075
09:40:29,12,-077
09:40:30,12,-079
09:40:31,12,-079
09:40:32,12,-080
09:40:33,13,-079
09:40:34,13,-077
09:40:35,13,-075
09:40:36,13,-074
09:40:38,13,-074
09:40:39,13,-075
09:40:40,13,-075
09:40:41,13,-076
09:40:42,13,-075
09:40:43,13,-077
09:40:44,13,-077
09:40:45,14,-078
09:40:46,14,-078
09:40:47,14,-078
09:40:48,14,-078
09:40:49,14,-077
09:40:50,14,-075
09:40:51,14,-074
09:40:52,14,-074
09:40:53,14,-075
09:40:54,14,-076
09:40:55,14,-076
09:40:57,15,-075
09:40:58,15,-075
09:40:59,15,-076
09:41:00,15,-078
09:41:01,15,-078
09:41:02,15,-079
09:41:03,15,-077
09:41:04,15,-077
09:41:05,15,-077
09:41:06,15,-076
09:41:07,15,-077
09:41:08,16,-079
09:41:09,16,-080
09:41:10,16,-082
09:41:11,16,-082
09:41:12,16,-081
09:41:13,16,-079
09:41:14,16,-079
09:41:15,16,-077
09:41:16,16,-077
09:41:18,16,-076
09:41:19,16,-077
09:41:20,17,-078
09:41:21,17,-079
09:41:22,17,-077
09:41:23,17,-075
09:41:24,17,-075
09:41:25,17,-076
09:41:26,17,-076
09:41:27,17,-076
09:41:28,17,-075
09:41:29,17,-074
09:41:30,17,-074
09:41:31,18,-073
09:41:32,18,-072
09:41:33,18,-072
09:41:34,18,-074
09:41:36,18,-074
09:41:37,18,-076
09:41:38,18,-076
09:41:39,18,-076
09:41:40,18,-075
09:41:41,18,-076
09:41:42,18,-078
09:41:43,19,-077
09:41:44,19,-076
09:41:45,19,-077
09:41:46,19,-078
09:41:47,19,-080
09:41:48,19,-082
09:41:49,19,-081
09:41:50,19,-079
09:41:51,19,-076
09:41:52,19,-075
09:41:53,19,-076
09:41:54,20,-079
09:41:56,20,-079
09:41:57,20,-079
09:41:58,20,-078
09:41:59,20,-078
09:42:00,20,-080
09:42:01,20,-080
09:42:02,20,-079
09:42:03,20,-078
09:42:04,20,-078
09:42:05,20,-079
09:42:06,21,-078
09:42:07,21,-076
09:42:08,21,-074
09:42:09,21,-075
09:42:10,21,-078
09:42:11,21,-079
09:42:13,21,-078
09:42:14,21,-080
09:42:15,21,-080
09:42:16,21,-077
09:42:17,21,-076
09:42:18,22,-076
09:42:19,22,-077
09:42:20,22,-076
09:42:21,22,-076
09:42:22,22,-076
09:42:23,22,-076
09:42:24,22,-076
09:42:25,22,-077
09:42:26,22,-076
09:42:27,22,-075
09:42:28,22,-074
09:42:29,23,-075
09:42:30,23,-078
09:42:31,23,-078
09:42:32,23,-079
09:42:34,23,-079
09:42:35,23,-077
09:42:36,23,-076
09:42:37,23,-076
09:42:38,23,-077
09:42:39,23,-078
09:42:40,23,-077
09:42:41,24,-079
09:42:42,24,-083
09:42:43,24,-085
09:42:44,24,-087
09:42:45,24,-087
09:42:46,24,-086
09:42:47,24,-086
09:42:48,24,-087
09:42:49,24,-088
09:42:50,24,-089
09:42:52,24,-089
09:42:53,25,-089
09:42:54,25,-089
09:42:55,25,-089
09:42:56,25,-088
09:42:57,25,-088
09:42:58,25,-089
09:42:59,25,-088
09:43:00,25,-087
09:43:01,25,-087
09:43:02,25,-086
09:43:03,25,-086
09:43:04,26,-085
09:43:05,26,-084
09:43:06,26,-083
09:43:07,26,-086
09:43:08,26,-088
09:43:09,26,-090
09:43:11,26,-088
09:43:12,26,-086
09:43:13,26,-084
09:43:14,26,-084
09:43:15,26,-088
09:43:16,27,-091
09:43:17,27,-091
09:43:18,27,-091
09:43:19,27,-092
09:43:20,27,-091
09:43:21,27,-091
09:43:22,27,-091
09:43:23,27,-091
09:43:24,27,-090
09:43:25,27,-089
09:43:26,27,-089
09:43:27,28,-089
09:43:28,28,-090
09:43:30,28,-091
09:43:31,28,-089
09:43:32,28,-087
09:43:33,28,-087
09:43:34,28,-088
09:43:35,28,-089
09:43:36,28,-090
09:43:37,28,-091
09:43:38,28,-090
09:43:39,29,-088
09:43:40,29,-089
09:43:41,29,-088
09:43:42,29,-086
09:43:43,29,-085
09:43:45,29,-085
09:43:46,29,-087
09:43:47,29,-087
09:43:48,29,-087
09:43:49,29,-085
09:43:50,29,-085
09:43:51,30,-086
09:43:52,30,-087
09:43:53,30,-089
09:43:54,30,-088
09:43:55,30,-089
09:43:56,30,-088
09:43:57,30,-086
09:43:58,30,-084
09:43:59,30,-082
09:44:00,30,-079
09:44:01,30,-077
09:44:02,29,-075
09:44:03,29,-076
09:44:05,29,-075
09:44:06,29,-076
09:44:07,29,-076
09:44:08,29,-078
09:44:09,29,-080
09:44:10,29,-081
09:44:11,29,-080
09:44:12,29,-080
09:44:13,29,-079
09:44:14,28,-078
09:44:15,28,-077
09:44:16,28,-076
09:44:17,28,-076
09:44:18,28,-075
09:44:19,28,-076
09:44:20,28,-076
09:44:21,28,-075
09:44:23,28,-074
09:44:24,28,-073
09:44:25,28,-075
09:44:26,27,-078
09:44:27,27,-079
09:44:28,27,-078
09:44:29,27,-076
09:44:30,27,-077
09:44:31,27,-077
09:44:32,27,-077
09:44:33,27,-077
09:44:34,27,-076
09:44:35,27,-075
09:44:36,27,-076
09:44:37,26,-077
09:44:38,26,-077
09:44:39,26,-078
09:44:41,26,-079
09:44:42,26,-079
09:44:43,26,-077
09:44:44,26,-076
09:44:45,26,-076
09:44:46,26,-077
09:44:47,26,-077
09:44:48,26,-077
09:44:49,25,-076
09:44:50,25,-074
09:44:51,25,-075
09:44:52,25,-075
09:44:53,25,-076
09:44:54,25,-077
09:44:56,25,-080
09:44:57,25,-082
09:44:58,25,-081
09:44:59,25,-079
09:45:00,25,-077
09:45:01,24,-074
09:45:02,24,-074
09:45:03,24,-074
09:45:04,24,-075
09:45:05,24,-077
09:45:06,24,-076
09:45:07,24,-074
09:45:08,24,-074
09:45:09,24,-073
09:45:10,24,-072
09:45:11,24,-073
09:45:13,23,-072
09:45:14,23,-077
09:45:15,23,-080
09:45:16,23,-081
09:45:17,23,-080
09:45:18,23,-078
09:45:19,23,-077
09:45:20,23,-078
09:45:21,23,-080
09:45:22,23,-080
09:45:23,23,-080
09:45:24,22,-079
09:45:25,22,-077
09:45:26,22,-078
09:45:27,22,-079
09:45:28,22,-079
09:45:29,22,-078
09:45:30,22,-078
09:45:31,22,-079
09:45:32,22,-080
09:45:33,22,-083
09:45:35,22,-083
09:45:36,21,-080
09:45:37,21,-078
09:45:38,21,-076
09:45:39,21,-075
09:45:40,21,-077
09:45:41,21,-078
09:45:42,21,-076
09:45:43,21,-078
09:45:44,21,-078
09:45:45,21,-077
09:45:46,21,-077
09:45:47,20,-077
09:45:48,20,-078
09:45:49,20,-079
09:45:50,20,-077
09:45:51,20,-075
09:45:53,20,-075
09:45:54,20,-077
09:45:55,20,-081
09:45:56,20,-083
09:45:57,20,-083
09:45:58,20,-082
09:45:59,19,-081
09:46:00,19,-079
09:46:01,19,-078
09:46:02,19,-078
09:46:03,19,-079
09:46:04,19,-078
09:46:05,19,-079
09:46:06,19,-085
09:46:07,19,-089
09:46:08,19,-091
09:46:09,19,-091
09:46:10,18,-091
09:46:11,18,-090
09:46:13,18,-088
09:46:14,18,-088
09:46:15,18,-089
09:46:16,18,-091
09:46:17,18,-090
09:46:18,18,-088
09:46:19,18,-087
09:46:20,18,-085
09:46:21,18,-083
09:46:22,17,-083
09:46:23,17,-085
09:46:24,17,-086
09:46:25,17,-088
09:46:26,17,-089
09:46:27,17,-089
09:46:28,17,-090
09:46:30,17,-090
09:46:31,17,-091
09:46:32,17,-091
09:46:33,17,-091
09:46:34,16,-090
09:46:35,16,-088
09:46:36,16,-086
09:46:37,16,-084
09:46:38,16,-086
09:46:39,16,-086
09:46:40,16,-087
09:46:41,16,-087
09:46:42,16,-087
09:46:43,16,-087
09:46:44,16,-087
09:46:45,15,-088
09:46:46,15,-087
09:46:47,15,-088
09:46:48,15,-087
09:46:49,15,-085
09:46:51,15,-086
09:46:52,15,-084
09:46:53,15,-085
09:46:54,15,-086
09:46:55,15,-087
09:46:56,15,-088
09:46:57,14,-088
09:46:58,14,-087
09:46:59,14,-087
09:47:00,14,-087
09:47:01,14,-086
09:47:02,14,-086
09:47:03,14,-085
09:47:04,14,-084
09:47:05,14,-082
09:47:06,14,-080
09:47:07,14,-080
09:47:09,13,-084
09:47:10,13,-087
09:47:11,13,-089
09:47:12,13,-089
09:47:13,13,-089
09:47:14,13,-089
09:47:15,13,-088
09:47:16,13,-089
09:47:17,13,-088
09:47:18,13,-087
09:47:19,13,-088
09:47:20,12,-087
09:47:21,12,-085
09:47:22,12,-084
09:47:23,12,-083
09:47:24,12,-081
09:47:25,12,-078
09:47:26,12,-076
09:47:27,12,-075
09:47:29,12,-076
09:47:30,12,-078
09:47:31,12,-078
09:47:32,11,-076
09:47:33,11,-077
09:47:34,11,-077
09:47:35,11,-077
09:47:36,11,-079
09:47:37,11,-078
09:47:38,11,-079
09:47:39,11,-079
09:47:40,11,-080
09:47:41,11,-080
09:47:42,11,-079
09:47:43,10,-077
09:47:45,10,-074
09:47:46,10,-074
09:47:47,10,-076
09:47:48,10,-077
09:47:49,10,-077
09:47:50,10,-078
09:47:51,10,-078
09:47:52,10,-077
09:47:53,10,-078
09:47:54,10,-078
09:47:55,9,-077
09:47:56,9,-078
09:47:57,9,-080
09:47:58,9,-081
09:47:59,9,-080
09:48:00,9,-078
09:48:01,9,-077
09:48:03,9,-074
09:48:04,9,-074
09:48:05,9,-075
09:48:06,9,-075
09:48:07,8,-075
09:48:08,8,-076
09:48:09,8,-075
09:48:10,8,-074
09:48:11,8,-074
09:48:12,8,-075
09:48:13,8,-076
09:48:14,8,-076
09:48:15,8,-077
09:48:16,8,-076
09:48:17,8,-077
09:48:18,7,-078
09:48:19,7,-076
09:48:21,7,-075
09:48:22,7,-076
09:48:23,7,-076
09:48:24,7,-077
09:48:25,7,-078
09:48:26,7,-078
09:48:27,7,-078
09:48:28,7,-077
09:48:29,7,-075
09:48:30,6,-074
09:48:31,6,-075
09:48:32,6,-075
09:48:33,6,-075
09:48:34,6,-074
09:48:35,6,-075
09:48:36,6,-075
09:48:38,6,-075
09:48:39,6,-076
09:48:40,6,-076
09:48:41,6,-077
09:48:42,5,-079
09:48:43,5,-080
09:48:44,5,-081
09:48:45,5,-082
09:48:46,5,-083
09:48:47,5,-083
09:48:48,5,-081
09:48:49,5,-080
09:48:50,5,-078
09:48:51,5,-078
09:48:52,5,-080
09:48:53,4,-079
09:48:54,4,-079
09:48:55,4,-079
09:48:56,4,-079
09:48:57,4,-082
09:48:58,4,-085
09:48:59,4,-084
09:49:01,4,-081
09:49:02,4,-082
09:49:03,4,-083
09:49:04,4,-084
09:49:05,3,-083
09:49:06,3,-081
09:49:07,3,-079
09:49:08,3,-078
09:49:09,3,-080
09:49:10,3,-080
09:49:11,3,-082
09:49:12,3,-082
09:49:13,3,-081
09:49:14,3,-082
09:49:15,3,-083
09:49:16,2,-084
09:49:17,2,-084
09:49:18,2,-085
09:49:19,2,-085
09:49:21,2,-085
09:49:22,2,-085
09:49:23,2,-084
09:49:24,2,-082
09:49:25,2,-080
09:49:26,2,-077
09:49:27,2,-077
09:49:28,1,-078
09:49:29,1,-081
09:49:30,1,-082
09:49:31,1,-081
09:49:32,1,-082
09:49:33,1,-082
09:49:34,1,-081
09:49:35,1,-079
09:49:36,1,-079
09:49:37,1,-080
09:49:38,1,-082
09:49:39,0,-084
09:49:40,0,-083
09:49:41,0,-080
09:49:42,0,-078
09:49:44,0,-078
09:49:45,0,-079
09:49:46,0,-080
09:49:47,0,-080
09:49:48,0,-080
09:49:49,0,-081
09:49:50,0,-083
09:49:51,1,-085
09:49:52,1,-085
09:49:53,1,-084
09:49:54,1,-084
09:49:55,1,-084
09:49:56,1,-083
09:49:57,1,-082
09:49:58,1,-081
09:49:59,1,-081
09:50:01,1,-083
09:50:02,1,-085
09:50:03,2,-085
09:50:04,2,-085
09:50:05,2,-084
09:50:06,2,-084
09:50:07,2,-084
09:50:08,2,-083
09:50:09,2,-084
09:50:10,2,-083
09:50:11,2,-083
09:50:12,2,-082
09:50:13,2,-081
09:50:14,3,-081
09:50:15,3,-081
09:50:16,3,-082
09:50:17,3,-082
09:50:18,3,-084
09:50:20,3,-084
09:50:21,3,-084
09:50:22,3,-083
09:50:23,3,-081
09:50:24,3,-079
09:50:25,3,-078
09:50:26,4,-078
09:50:27,4,-080
09:50:28,4,-080
09:50:29,4,-079
09:50:30,4,-078
09:50:31,4,-078
09:50:32,4,-077
09:50:33,4,-078
09:50:34,4,-080
09:50:35,4,-080
09:50:36,4,-083
09:50:37,5,-083
09:50:39,5,-083
09:50:40,5,-082
09:50:41,5,-080
09:50:42,5,-078
09:50:43,5,-077
09:50:44,5,-077
09:50:45,5,-080
09:50:46,5,-083
09:50:47,5,-084
09:50:48,5,-084
09:50:49,6,-082
09:50:50,6,-080
09:50:51,6,-078
09:50:52,6,-081
09:50:53,6,-083
09:50:54,6,-084
09:50:55,6,-084
09:50:56,6,-083
09:50:57,6,-083
09:50:58,6,-085
09:51:00,6,-086
09:51:01,7,-086
09:51:02,7,-086
09:51:03,7,-085
09:51:04,7,-083
09:51:05,7,-081
09:51:06,7,-078
09:51:07,7,-077
09:51:08,7,-076
09:51:09,7,-076
09:51:10,7,-075
09:51:11,7,-074
09:51:12,8,-073
09:51:13,8,-071
09:51:14,8,-070
09:51:15,8,-072
09:51:16,8,-075
09:51:18,8,-078
09:51:19,8,-081
09:51:20,8,-082
09:51:21,8,-081
09:51:22,8,-080
09:51:23,8,-080
09:51:24,9,-079
09:51:25,9,-078
09:51:26,9,-076
09:51:27,9,-074
09:51:28,9,-074
09:51:29,9,-075
09:51:30,9,-077
09:51:31,9,-078
09:51:32,9,-077
09:51:33,9,-078
09:51:34,9,-077
09:51:35,10,-078
09:51:37,10,-077
09:51:38,10,-077
09:51:39,10,-078
09:51:40,10,-078
09:51:41,10,-080
09:51:42,10,-083
09:51:43,10,-085
09:51:44,10,-087
09:51:45,10,-089
09:51:46,10,-089
09:51:47,11,-090
09:51:48,11,-090
09:51:49,11,-089
09:51:50,11,-087
09:51:51,11,-086
09:51:52,11,-086
09:51:53,11,-087
09:51:55,11,-087
09:51:56,11,-087
09:51:57,11,-087
09:51:58,11,-088
09:51:59,12,-088
09:52:00,12,-089
09:52:01,12,-088
09:52:02,12,-088
09:52:03,12,-087
09:52:04,12,-087
09:52:05,12,-089
09:52:06,12,-088
09:52:07,12,-087
09:52:08,12,-088
09:52:09,12,-089
09:52:10,13,-090
09:52:11,13,-090
09:52:12,13,-090
09:52:13,13,-089
09:52:15,13,-089
09:52:16,13,-087
09:52:17,13,-087
09:52:18,13,-087
09:52:19,13,-087
09:52:20,13,-088
09:52:21,13,-088
09:52:22,14,-089
09:52:23,14,-088
09:52:24,14,-088
09:52:25,14,-087
09:52:26,14,-084
09:52:27,14,-085
09:52:28,14,-085
09:52:29,14,-088
09:52:30,14,-088
09:52:31,14,-087
09:52:33,14,-088
09:52:34,15,-088
09:52:35,15,-086
09:52:36,15,-083
09:52:37,15,-082
09:52:38,15,-083
09:52:39,15,-086
09:52:40,15,-088
09:52:41,15,-089
09:52:42,15,-090
09:52:43,15,-090
09:52:44,15,-090
09:52:45,16,-090
09:52:46,16,-087
09:52:47,16,-085
09:52:48,16,-085
09:52:49,16,-085
09:52:50,16,-083
09:52:52,16,-083
09:52:53,16,-082
09:52:54,16,-082
09:52:55,16,-084
09:52:56,16,-082
09:52:57,17,-081
09:52:58,17,-080
09:52:59,17,-078
09:53:00,17,-079
09:53:01,17,-080
09:53:02,17,-081
09:53:03,17,-080
09:53:04,17,-079
09:53:05,17,-080
09:53:06,17,-080
09:53:07,17,-081
09:53:09,18,-081
09:53:10,18,-080
09:53:11,18,-078
09:53:12,18,-078
09:53:13,18,-077
09:53:14,18,-078
09:53:15,18,-078
09:53:16,18,-076
09:53:17,18,-076
09:53:18,18,-076
09:53:19,18,-076
09:53:20,19,-076
09:53:21,19,-078
09:53:22,19,-078
09:53:23,19,-078
09:53:25,19,-077
09:53:26,19,-075
09:53:27,19,-075
09:53:28,19,-075
09:53:29,19,-076
09:53:30,19,-076
09:53:31,19,-074
09:53:32,20,-074
09:53:33,20,-075
09:53:34,20,-077
09:53:35,20,-078
09:53:36,20,-080
09:53:37,20,-079
09:53:38,20,-078
09:53:39,20,-079
09:53:40,20,-080
09:53:41,20,-080
09:53:42,20,-079
09:53:43,21,-077
09:53:45,21,-078
09:53:46,21,-079
09:53:47,21,-080
09:53:48,21,-079
09:53:49,21,-078
09:53:50,21,-077
09:53:51,21,-079
09:53:52,21,-078
09:53:53,21,-079
09:53:54,21,-078
09:53:55,22,-077
09:53:56,22,-077
09:53:57,22,-077
09:53:58,22,-076
09:53:59,22,-078
09:54:01,22,-082
09:54:02,22,-085
09:54:03,22,-088
09:54:04,22,-090
09:54:05,22,-089
09:54:06,22,-089
09:54:07,23,-090
09:54:08,23,-090
09:54:09,23,-089
09:54:10,23,-088
09:54:11,23,-087
09:54:12,23,-087
09:54:13,23,-088
09:54:14,23,-088
09:54:15,23,-088
09:54:16,23,-087
09:54:17,23,-088
09:54:18,24,-089
09:54:20,24,-089
09:54:21,24,-090
09:54:22,24,-091
09:54:23,24,-090
09:54:24,24,-089
09:54:25,24,-089
09:54:26,24,-089
09:54:27,24,-090
09:54:28,24,-090
09:54:29,24,-089
09:54:30,25,-089
09:54:31,25,-088
09:54:32,25,-089
09:54:33,25,-088
09:54:34,25,-087
09:54:35,25,-085
09:54:36,25,-084
09:54:38,25,-085
09:54:39,25,-086
09:54:40,25,-087
09:54:41,25,-089
09:54:42,26,-089
09:54:43,26,-090
09:54:44,26,-090
09:54:45,26,-090
09:54:46,26,-088
09:54:47,26,-087
09:54:48,26,-086
09:54:49,26,-086
09:54:50,26,-086
09:54:51,26,-085
09:54:52,26,-086
09:54:53,27,-087
09:54:54,27,-089
09:54:55,27,-089
09:54:56,27,-088
09:54:57,27,-087
09:54:59,27,-085
09:55:00,27,-086
09:55:01,27,-086
09:55:02,27,-086
09:55:03,27,-085
09:55:04,27,-085
09:55:05,28,-086
09:55:06,28,-088
09:55:07,28,-089
09:55:08,28,-088
09:55:09,28,-087
09:55:10,28,-088
09:55:11,28,-087
09:55:12,28,-085
09:55:13,28,-084
09:55:14,28,-083
09:55:16,28,-083
09:55:17,29,0000
09:55:18,29,0000
09:55:19,29,0000
09:55:20,29,0000
09:55:21,29,0000
09:55:22,29,0000
09:55:23,29,0000
09:55:24,29,0000
09:55:25,29,0000
09:55:26,29,0000
09:55:27,29,0000
09:55:28,30,0000
09:55:29,30,0000
09:55:30,30,0000
09:55:31,30,0000
09:55:32,30,0000
09:55:33,30,0000
09:55:34,30,0000
09:55:35,30,0000
09:55:36,30,0000
09:55:37,30,0000
09:55:38,30,0000
09:55:40,29,0000
09:55:41,29,0000
09:55:42,29,0000
09:55:43,29,0000
09:55:44,29,0000
09:55:45,29,0000
09:55:46,29,0000
09:55:47,29,0000
09:55:48,29,0000
09:55:49,29,0000
09:55:50,29,0000
09:55:51,28,0000
09:55:52,28,0000
09:55:53,28,0000
09:55:54,28,0000
09:55:55,28,0000
09:55:56,28,0000
09:55:57,28,0000
09:55:58,28,0000
09:55:59,28,0000
09:56:00,28,0000
09:56:01,28,0000
09:56:03,27,0000
09:56:04,27,0000
09:56:05,27,0000
09:56:06,27,0000
09:56:07,27,-087
09:56:08,27,-085
09:56:09,27,-083
09:56:10,27,-081
09:56:11,27,-079
09:56:12,27,-077
09:56:13,27,-077
09:56:14,26,-077
09:56:15,26,-078
09:56:16,26,-077
09:56:17,26,-078
09:56:18,26,-078
09:56:19,26,-077
09:56:20,26,-078
09:56:21,26,-078
09:56:22,26,-077
09:56:23,26,-076
09:56:24,26,-075
09:56:26,25,-075
09:56:27,25,-076
09:56:28,25,-077
09:56:29,25,-076
09:56:30,25,-077
09:56:31,25,-077
09:56:32,25,-077
09:56:33,25,-078
09:56:34,25,-080
09:56:35,25,-080
09:56:36,25,-079
09:56:37,24,-077
09:56:38,24,-076
09:56:39,24,-077
09:56:40,24,-077
09:56:41,24,-078
09:56:42,24,-077
09:56:43,24,-076
09:56:44,24,-076
09:56:45,24,-077
09:56:47,24,-078
09:56:48,24,-079
09:56:49,23,-081
09:56:50,23,-081
09:56:51,23,-079
09:56:52,23,-077
09:56:53,23,-075
09:56:54,23,-074
09:56:55,23,-075
09:56:56,23,-076
09:56:57,23,-078
09:56:58,23,-077
09:56:59,23,-077
09:57:00,22,-079
09:57:01,22,-079
09:57:02,22,-079
09:57:04,22,-078
09:57:05,22,-076
09:57:06,22,-077
09:57:07,22,-079
09:57:08,22,-078
09:57:09,22,-076
09:57:10,22,-074
09:57:11,22,-073
09:57:12,21,-073
09:57:13,21,-075
09:57:14,21,-075
09:57:15,21,-074
09:57:16,21,-074
09:57:17,21,-076
09:57:18,21,-077
09:57:19,21,-078
09:57:20,21,-077
09:57:21,21,-076
09:57:22,21,-075
09:57:23,20,-074
09:57:25,20,-073
09:57:26,20,-073
09:57:27,20,-076
09:57:28,20,-078
09:57:29,20,-081
09:57:30,20,-081
09:57:31,20,-081
09:57:32,20,-081
09:57:33,20,-082
09:57:34,20,-082
09:57:35,19,-079
09:57:36,19,-077
09:57:37,19,-076
09:57:38,19,-078
09:57:39,19,-080
09:57:40,19,-080
09:57:42,19,-080
09:57:43,19,-079
09:57:44,19,-077
09:57:45,19,-078
09:57:46,19,-077
09:57:47,18,-077
09:57:48,18,-078
09:57:49,18,-077
09:57:50,18,-077
09:57:51,18,-077
09:57:52,18,-077
09:57:53,18,-076
09:57:54,18,-075
09:57:55,18,-074
09:57:56,18,-075
09:57:57,18,-077
09:57:59,17,-078
09:58:00,17,-079
09:58:01,17,-078
09:58:02,17,-078
09:58:03,17,-077
09:58:04,17,-077
09:58:05,17,-077
09:58:06,17,-077
09:58:07,17,-076
09:58:08,17,-076
09:58:09,17,-077
09:58:10,16,-077
09:58:11,16,-078
09:58:12,16,-077
09:58:13,16,-077
09:58:14,16,-077
09:58:15,16,-077
09:58:17,16,-078
09:58:18,16,-078
09:58:19,16,-080
09:58:20,16,-082
09:58:21,16,-083
09:58:22,15,-082
09:58:23,15,-081
09:58:24,15,-079
09:58:25,15,-078
09:58:26,15,-079
09:58:27,15,-079
09:58:28,15,-077
09:58:29,15,-076
09:58:30,15,-077
09:58:31,15,-079
09:58:32,15,-080
09:58:33,14,-080
09:58:35,14,-078
09:58:36,14,-077
09:58:37,14,-078
09:58:38,14,-079
09:58:39,14,-080
09:58:40,14,-079
09:58:41,14,-077
09:58:42,14,-078
09:58:43,14,-078
09:58:44,14,-079
09:58:45,13,-078
09:58:46,13,-078
09:58:47,13,-077
09:58:48,13,-078
09:58:49,13,-079
09:58:50,13,-078
09:58:51,13,-077
09:58:52,13,-077
09:58:54,13,-076
09:58:55,13,-075
09:58:56,13,-075
09:58:57,12,-074
09:58:58,12,-074
09:58:59,12,-075
09:59:00,12,-077
09:59:01,12,-080
09:59:02,12,-080
09:59:03,12,-078
09:59:04,12,-076
09:59:05,12,-075
09:59:06,12,-075
09:59:07,12,-074
09:59:08,11,-076
09:59:09,11,-077
09:59:11,11,-078
09:59:12,11,-079
09:59:13,11,-078
09:59:14,11,-076
09:59:15,11,-075
09:59:16,11,-075
09:59:17,11,-075
09:59:18,11,-075
09:59:19,11,-077
09:59:20,10,-078
09:59:21,10,-080
09:59:22,10,-082
09:59:23,10,-080
09:59:24,10,-079
09:59:25,10,-079
09:59:26,10,-078
09:59:27,10,-075
09:59:28,10,-076
